Domain,Problem,CFA,Planner,Tool,Planning Results (%),Makespan (s),Number of Actions,Processing Time (s),Memory Usage (GB)
blocks_world,P01C02,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,12.7919769287
blocks_world,P01C03,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,50.3426246643
blocks_world,P01C04,DynamicProgramming,tfddownward,ActionObjectTime,0,67.891,95,524,6.50494003296
blocks_world,P01C05,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,58.5784301758
blocks_world,P01C06,DynamicProgramming,tfddownward,ActionObjectTime,0,53.722,94,1088,2.69803237915
blocks_world,P01C07,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,11.6278495789
blocks_world,P01C08,DynamicProgramming,tfddownward,ActionObjectTime,0,51.801,99,383,0.824081420898
blocks_world,P01C09,DynamicProgramming,tfddownward,ActionObjectTime,0,52.572,82,1590,19.7752189636
blocks_world,P01C10,DynamicProgramming,tfddownward,ActionObjectTime,0,46.552,81,462,2.0545501709
blocks_world,P02C01,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,6,0.0974502563477
blocks_world,P02C02,DynamicProgramming,tfddownward,ActionObjectTime,0,35.390,45,15,0.106517791748
blocks_world,P02C03,DynamicProgramming,tfddownward,ActionObjectTime,0,36.460,53,10,0.13346862793
blocks_world,P02C04,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,5,0.0874481201172
blocks_world,P02C05,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,89.7709121704
blocks_world,P02C06,DynamicProgramming,tfddownward,ActionObjectTime,0,27.371,50,21,0.191738128662
blocks_world,P02C07,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,15,0.198265075684
blocks_world,P02C08,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,83,0.83952331543
blocks_world,P02C09,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,122,1.0207901001
blocks_world,P02C10,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,19,0.161449432373
blocks_world,P03C01,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,31.0774879456
blocks_world,P03C02,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,22.3804550171
blocks_world,P03C03,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,44.5762252808
blocks_world,P03C04,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,21.5549659729
blocks_world,P03C05,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,52.859336853
blocks_world,P03C06,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,27.2934303284
blocks_world,P03C07,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,31,0.307434082031
blocks_world,P03C08,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,14.7923545837
blocks_world,P03C09,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,18.277759552
blocks_world,P03C10,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,14.9106941223
blocks_world,P04C01,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,15.4866485596
blocks_world,P04C02,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,6.46385955811
blocks_world,P04C03,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,20.300868988
blocks_world,P04C04,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,13.4460792542
blocks_world,P04C05,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,36.2268486023
blocks_world,P04C06,DynamicProgramming,tfddownward,ActionObjectTime,0,60.641,99,1082,3.58493423462
blocks_world,P04C07,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,1169,16.5935211182
blocks_world,P04C08,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,8.72365188599
blocks_world,P04C09,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,6.20853805542
blocks_world,P04C10,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,5.81061553955
blocks_world,P05C01,DynamicProgramming,tfddownward,ActionObjectTime,0,38.521,60,19,0.262886047363
blocks_world,P05C02,DynamicProgramming,tfddownward,ActionObjectTime,0,25.411,57,22,0.26863861084
blocks_world,P05C03,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,51.1245880127
blocks_world,P05C04,DynamicProgramming,tfddownward,ActionObjectTime,0,62.761,79,1022,22.0528678894
blocks_world,P05C05,DynamicProgramming,tfddownward,ActionObjectTime,0,35.561,59,141,4.16581726074
blocks_world,P05C06,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,32.5534934998
blocks_world,P05C07,DynamicProgramming,tfddownward,ActionObjectTime,0,40.651,79,65,0.771636962891
blocks_world,P05C08,DynamicProgramming,tfddownward,ActionObjectTime,0,48.630,66,89,2.07163619995
blocks_world,P05C09,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,26.5347366333
blocks_world,P05C10,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,19.910949707
blocks_world,P06C01,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,5,0.092357635498
blocks_world,P06C02,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,9,0.128395080566
blocks_world,P06C03,DynamicProgramming,tfddownward,ActionObjectTime,0,45.571,69,10,0.0826950073242
blocks_world,P06C04,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,28,0.271137237549
blocks_world,P06C05,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,64.3552856445
blocks_world,P06C06,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,4,0.0755882263184
blocks_world,P06C07,DynamicProgramming,tfddownward,ActionObjectTime,0,34.552,69,20,0.12296295166
blocks_world,P06C08,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,14,0.1044921875
blocks_world,P06C09,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,6,0.0875511169434
blocks_world,P06C10,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,117,0.462066650391
blocks_world,P07C01,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,43.7633628845
blocks_world,P07C02,DynamicProgramming,tfddownward,ActionObjectTime,0,50.631,72,160,0.648597717285
blocks_world,P07C03,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,32.9481658936
blocks_world,P07C04,DynamicProgramming,tfddownward,ActionObjectTime,0,49.531,64,43,0.404850006104
blocks_world,P07C05,DynamicProgramming,tfddownward,ActionObjectTime,0,44.670,76,57,0.418144226074
blocks_world,P07C06,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,19.5755996704
blocks_world,P07C07,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,24.4356117249
blocks_world,P07C08,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,18.8678207397
blocks_world,P07C09,DynamicProgramming,tfddownward,ActionObjectTime,1,-1,-1,142,0.567626953125
blocks_world,P07C10,DynamicProgramming,tfddownward,ActionObjectTime,0,65.841,90,178,0.515228271484
blocks_world,P08C01,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,14.1174087524
blocks_world,P08C02,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,8.83299255371
blocks_world,P08C03,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,23.4978485107
blocks_world,P08C04,DynamicProgramming,tfddownward,ActionObjectTime,124,-1,-1,3600,21.3227767944
first_response,P01C01,Rachna,colin2,CFP,0,105.077,232,63,0.0572242736816
first_response,P01C02,Rachna,colin2,CFP,0,56.043,232,33,0.0511856079102
first_response,P01C03,Rachna,colin2,CFP,0,88.065,224,49,0.0552597045898
first_response,P01C04,Rachna,colin2,CFP,0,88.066,232,54,0.0849456787109
first_response,P01C05,Rachna,colin2,CFP,0,64.048,235,41,0.0527725219727
first_response,P01C06,Rachna,colin2,CFP,0,56.043,232,33,0.051887512207
first_response,P01C07,Rachna,colin2,CFP,0,88.066,229,55,0.0852546691895
first_response,P01C08,Rachna,colin2,CFP,0,105.077,232,63,0.0569496154785
first_response,P01C09,Rachna,colin2,CFP,0,66.050,229,38,0.0519638061523
first_response,P01C10,Rachna,colin2,CFP,0,66.050,229,37,0.0529518127441
first_response,P02C01,Rachna,colin2,CFP,0,62.037,160,27,0.0611419677734
first_response,P02C02,Rachna,colin2,CFP,0,41.026,167,26,0.0633430480957
first_response,P02C03,Rachna,colin2,CFP,0,59.035,154,28,0.0633201599121
first_response,P02C04,Rachna,colin2,CFP,0,56.035,156,31,0.0700912475586
first_response,P02C05,Rachna,colin2,CFP,0,62.037,159,33,0.0610542297363
first_response,P02C06,Rachna,colin2,CFP,0,43.026,161,26,0.06396484375
first_response,P02C07,Rachna,colin2,CFP,0,60.037,153,35,0.0628356933594
first_response,P02C08,Rachna,colin2,CFP,0,62.037,163,27,0.0626373291016
first_response,P02C09,Rachna,colin2,CFP,0,76.045,165,34,0.0653305053711
first_response,P02C10,Rachna,colin2,CFP,0,55.035,164,25,0.059139251709
first_response,P03C01,Rachna,colin2,CFP,1,-1,-1,0,0.0408058166504
first_response,P03C02,Rachna,colin2,CFP,1,-1,-1,1,0.0441360473633
first_response,P03C03,Rachna,colin2,CFP,1,-1,-1,1,0.048168182373
first_response,P03C04,Rachna,colin2,CFP,1,-1,-1,1,0.0393829345703
first_response,P03C05,Rachna,colin2,CFP,1,-1,-1,1,0.0440368652344
first_response,P03C06,Rachna,colin2,CFP,1,-1,-1,1,0.045093536377
first_response,P03C07,Rachna,colin2,CFP,1,-1,-1,1,0.0440559387207
first_response,P03C08,Rachna,colin2,CFP,1,-1,-1,0,0.0434684753418
first_response,P03C09,Rachna,colin2,CFP,1,-1,-1,0,0.0279350280762
first_response,P03C10,Rachna,colin2,CFP,1,-1,-1,0,0.0438957214355
first_response,P04C01,Rachna,colin2,CFP,1,-1,-1,22,0.0541191101074
first_response,P04C02,Rachna,colin2,CFP,1,-1,-1,17,0.0619773864746
first_response,P04C03,Rachna,colin2,CFP,1,-1,-1,24,0.0645217895508
first_response,P04C04,Rachna,colin2,CFP,1,-1,-1,238,2.63888168335
first_response,P04C05,Rachna,colin2,CFP,1,-1,-1,19,0.0650978088379
first_response,P04C06,Rachna,colin2,CFP,1,-1,-1,17,0.0511322021484
first_response,P04C07,Rachna,colin2,CFP,1,-1,-1,247,2.63896942139
first_response,P04C08,Rachna,colin2,CFP,1,-1,-1,22,0.0666770935059
first_response,P04C09,Rachna,colin2,CFP,1,-1,-1,20,0.0515747070312
first_response,P04C10,Rachna,colin2,CFP,1,-1,-1,19,0.0652389526367
first_response,P05C01,Rachna,colin2,CFP,0,45.033,136,13,0.0691833496094
first_response,P05C02,Rachna,colin2,CFP,0,46.033,137,10,0.0730934143066
first_response,P05C03,Rachna,colin2,CFP,0,61.041,140,13,0.0753364562988
first_response,P05C04,Rachna,colin2,CFP,0,61.041,138,15,0.0674896240234
first_response,P05C05,Rachna,colin2,CFP,0,32.024,137,12,0.0696144104004
first_response,P05C06,Rachna,colin2,CFP,0,46.033,138,10,0.0758399963379
first_response,P05C07,Rachna,colin2,CFP,0,61.041,136,15,0.0694198608398
first_response,P05C08,Rachna,colin2,CFP,0,45.033,135,13,0.0661125183105
first_response,P05C09,Rachna,colin2,CFP,0,49.034,144,11,0.0763359069824
first_response,P05C10,Rachna,colin2,CFP,0,49.034,145,12,0.0756492614746
first_response,P06C01,Rachna,colin2,CFP,0,79.056,163,21,0.0467224121094
first_response,P06C02,Rachna,colin2,CFP,0,46.033,165,15,0.0462799072266
first_response,P06C03,Rachna,colin2,CFP,0,61.045,157,19,0.0465927124023
first_response,P06C04,Rachna,colin2,CFP,0,83.061,164,23,0.0490913391113
first_response,P06C05,Rachna,colin2,CFP,0,60.041,162,20,0.0469818115234
first_response,P06C06,Rachna,colin2,CFP,0,46.033,165,15,0.0464515686035
first_response,P06C07,Rachna,colin2,CFP,0,83.061,164,23,0.0487747192383
first_response,P06C08,Rachna,colin2,CFP,0,79.056,163,20,0.0473556518555
first_response,P06C09,Rachna,colin2,CFP,0,52.036,159,17,0.0458793640137
first_response,P06C10,Rachna,colin2,CFP,0,52.036,159,17,0.0462760925293
first_response,P07C01,Rachna,colin2,CFP,0,39.029,116,8,0.047492980957
first_response,P07C02,Rachna,colin2,CFP,0,28.021,120,6,0.0423431396484
first_response,P07C03,Rachna,colin2,CFP,0,40.029,116,10,0.0452995300293
first_response,P07C04,Rachna,colin2,CFP,0,40.031,114,9,0.0431098937988
first_response,P07C05,Rachna,colin2,CFP,0,29.023,121,7,0.0427665710449
first_response,P07C06,Rachna,colin2,CFP,0,28.021,120,6,0.0423851013184
first_response,P07C07,Rachna,colin2,CFP,0,40.031,113,9,0.0506248474121
first_response,P07C08,Rachna,colin2,CFP,0,39.029,116,8,0.0504379272461
first_response,P07C09,Rachna,colin2,CFP,0,29.022,117,7,0.0422401428223
first_response,P07C10,Rachna,colin2,CFP,0,29.022,117,7,0.0424461364746
first_response,P08C01,Rachna,colin2,CFP,0,154.614,332,208,0.376842498779
first_response,P08C02,Rachna,colin2,CFP,1,-1,-1,784,6.52570724487
first_response,P08C03,Rachna,colin2,CFP,0,142.113,336,250,0.376560211182
first_response,P08C04,Rachna,colin2,CFP,0,140.602,339,241,0.389122009277
first_response,P08C05,Rachna,colin2,CFP,124,-1,-1,3601,41.0900230408
first_response,P08C06,Rachna,colin2,CFP,0,119.587,343,386,2.08794784546
first_response,P08C07,Rachna,colin2,CFP,0,142.112,340,230,0.372722625732
first_response,P08C08,Rachna,colin2,CFP,0,154.614,332,205,0.376884460449
first_response,P08C09,Rachna,colin2,CFP,0,125.099,333,231,0.376693725586
first_response,P08C10,Rachna,colin2,CFP,1,-1,-1,637,2.97134780884
first_response,P09C01,Rachna,colin2,CFP,0,140.113,366,233,0.314479827881
first_response,P09C02,Rachna,colin2,CFP,0,99.080,369,152,0.114070892334
first_response,P09C03,Rachna,colin2,CFP,0,152.125,385,199,0.108879089355
first_response,P09C04,Rachna,colin2,CFP,124,-1,-1,3601,38.3366928101
first_response,P09C05,Rachna,colin2,CFP,134,-1,-1,617,6.41815567017
first_response,P09C06,Rachna,colin2,CFP,0,99.080,369,151,0.109062194824
first_response,P09C07,Rachna,colin2,CFP,124,-1,-1,3601,40.3485374451
first_response,P09C08,Rachna,colin2,CFP,0,140.113,366,233,0.31901550293
first_response,P09C09,Rachna,colin2,CFP,124,-1,-1,3601,40.9841461182
first_response,P09C10,Rachna,colin2,CFP,124,-1,-1,3601,39.7933921814
first_response,P10C01,Rachna,colin2,CFP,1,-1,-1,1,0.0408401489258
first_response,P10C02,Rachna,colin2,CFP,1,-1,-1,2,0.0423889160156
first_response,P10C03,Rachna,colin2,CFP,1,-1,-1,3,0.0494537353516
first_response,P10C04,Rachna,colin2,CFP,1,-1,-1,2,0.0494689941406
first_response,P10C05,Rachna,colin2,CFP,1,-1,-1,2,0.0439147949219
first_response,P10C06,Rachna,colin2,CFP,1,-1,-1,1,0.039680480957
first_response,P10C07,Rachna,colin2,CFP,1,-1,-1,2,0.0422248840332
first_response,P10C08,Rachna,colin2,CFP,1,-1,-1,1,0.0515441894531
first_response,P10C09,Rachna,colin2,CFP,1,-1,-1,2,0.045581817627
first_response,P10C10,Rachna,colin2,CFP,1,-1,-1,3,0.0424919128418
first_response,P01C01,Rachna,colin2,Object,1,-1,-1,854,9.79107666016
first_response,P01C02,Rachna,colin2,Object,0,46.039,212,66,0.458354949951
first_response,P01C03,Rachna,colin2,Object,0,111.081,209,91,0.663009643555
first_response,P01C04,Rachna,colin2,Object,0,96.072,208,85,0.663379669189
first_response,P01C05,Rachna,colin2,Object,0,63.047,212,120,0.663036346436
first_response,P01C06,Rachna,colin2,Object,0,46.039,212,65,0.461578369141
first_response,P01C07,Rachna,colin2,Object,0,96.072,208,84,0.663120269775
first_response,P01C08,Rachna,colin2,Object,1,-1,-1,903,9.79168701172
first_response,P01C09,Rachna,colin2,Object,0,63.046,212,74,0.663276672363
first_response,P01C10,Rachna,colin2,Object,0,63.046,212,76,0.663429260254
first_response,P02C01,Rachna,colin2,Object,0,85.055,142,340,4.18050765991
first_response,P02C02,Rachna,colin2,Object,0,51.035,150,300,3.58003997803
first_response,P02C03,Rachna,colin2,Object,124,-1,-1,3601,35.829208374
first_response,P02C04,Rachna,colin2,Object,0,85.058,149,259,3.29211425781
first_response,P02C05,Rachna,colin2,Object,0,57.037,145,345,4.18082046509
first_response,P02C06,Rachna,colin2,Object,0,46.032,145,335,4.18109512329
first_response,P02C07,Rachna,colin2,Object,124,-1,-1,3601,41.8439292908
first_response,P02C08,Rachna,colin2,Object,0,85.055,145,340,4.18095779419
first_response,P02C09,Rachna,colin2,Object,0,71.048,152,264,3.4301109314
first_response,P02C10,Rachna,colin2,Object,0,57.038,147,282,3.29165267944
first_response,P03C01,Rachna,colin2,Object,1,-1,-1,5,0.0413284301758
first_response,P03C02,Rachna,colin2,Object,1,-1,-1,5,0.0427551269531
first_response,P03C03,Rachna,colin2,Object,1,-1,-1,5,0.0410957336426
first_response,P03C04,Rachna,colin2,Object,1,-1,-1,4,0.043773651123
first_response,P03C05,Rachna,colin2,Object,1,-1,-1,4,0.0429840087891
first_response,P03C06,Rachna,colin2,Object,1,-1,-1,4,0.0468139648438
first_response,P03C07,Rachna,colin2,Object,1,-1,-1,4,0.0431747436523
first_response,P03C08,Rachna,colin2,Object,1,-1,-1,4,0.0452079772949
first_response,P03C09,Rachna,colin2,Object,1,-1,-1,5,0.0481910705566
first_response,P03C10,Rachna,colin2,Object,1,-1,-1,4,0.0432510375977
first_response,P04C01,Rachna,colin2,Object,1,-1,-1,15,0.0433578491211
first_response,P04C02,Rachna,colin2,Object,1,-1,-1,15,0.0513610839844
first_response,P04C03,Rachna,colin2,Object,1,-1,-1,15,0.0443878173828
first_response,P04C04,Rachna,colin2,Object,1,-1,-1,15,0.0446472167969
first_response,P04C05,Rachna,colin2,Object,1,-1,-1,16,0.0427169799805
first_response,P04C06,Rachna,colin2,Object,1,-1,-1,15,0.0422248840332
first_response,P04C07,Rachna,colin2,Object,1,-1,-1,15,0.0508270263672
first_response,P04C08,Rachna,colin2,Object,1,-1,-1,16,0.0497627258301
first_response,P04C09,Rachna,colin2,Object,1,-1,-1,15,0.0471572875977
first_response,P04C10,Rachna,colin2,Object,1,-1,-1,16,0.0432929992676
first_response,P05C01,Rachna,colin2,Object,0,47.033,121,31,0.274230957031
first_response,P05C02,Rachna,colin2,Object,0,31.023,119,30,0.241947174072
first_response,P05C03,Rachna,colin2,Object,0,47.030,120,33,0.249713897705
first_response,P05C04,Rachna,colin2,Object,0,46.037,124,31,0.245834350586
first_response,P05C05,Rachna,colin2,Object,0,34.024,121,30,0.249675750732
first_response,P05C06,Rachna,colin2,Object,0,31.023,119,30,0.251056671143
first_response,P05C07,Rachna,colin2,Object,0,46.037,124,30,0.246585845947
first_response,P05C08,Rachna,colin2,Object,0,47.033,121,32,0.274074554443
first_response,P05C09,Rachna,colin2,Object,0,30.019,121,30,0.254558563232
first_response,P05C10,Rachna,colin2,Object,0,30.019,121,31,0.247505187988
first_response,P06C01,Rachna,colin2,Object,0,56.041,152,35,0.0960998535156
first_response,P06C02,Rachna,colin2,Object,0,43.032,157,49,0.328422546387
first_response,P06C03,Rachna,colin2,Object,0,60.044,151,31,0.084789276123
first_response,P06C04,Rachna,colin2,Object,0,71.051,153,51,0.260482788086
first_response,P06C05,Rachna,colin2,Object,0,44.034,142,35,0.0806159973145
first_response,P06C06,Rachna,colin2,Object,0,43.032,157,48,0.319709777832
first_response,P06C07,Rachna,colin2,Object,0,71.051,153,51,0.260101318359
first_response,P06C08,Rachna,colin2,Object,0,56.041,152,35,0.0981140136719
first_response,P06C09,Rachna,colin2,Object,0,48.036,146,32,0.103492736816
first_response,P06C10,Rachna,colin2,Object,0,48.036,146,32,0.0893669128418
first_response,P07C01,Rachna,colin2,Object,0,46.033,104,11,0.0436363220215
first_response,P07C02,Rachna,colin2,Object,0,28.021,109,10,0.0501594543457
first_response,P07C03,Rachna,colin2,Object,0,39.029,103,11,0.0451126098633
first_response,P07C04,Rachna,colin2,Object,0,44.033,102,11,0.0513801574707
first_response,P07C05,Rachna,colin2,Object,0,29.023,107,11,0.0497169494629
